##########################################################################################
### MCD_v5.3 with climatology average solar scenario.
### JD 2459866.5. Altitude 10.0 m ALS.
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are Temperature (K)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2022-10-14T03:18:24.386991
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
-134 ||    1.51126e+02    2.01297e+02    2.00489e+02    1.94782e+02    1.88002e+02    1.84949e+02    1.89033e+02    1.93319e+02    1.98813e+02    2.02313e+02    2.02726e+02    2.01525e+02    1.99370e+02    1.98633e+02    1.98710e+02    2.01665e+02    2.00997e+02    1.96722e+02    1.88035e+02    1.78461e+02    1.74357e+02    1.74047e+02    1.77112e+02    1.77778e+02    1.79459e+02    1.82205e+02    1.87537e+02    2.00649e+02    2.03986e+02    1.98811e+02    1.84311e+02    1.69774e+02    1.63333e+02    1.64596e+02    1.64905e+02    1.64804e+02    1.65840e+02    1.64253e+02    1.59875e+02    1.54244e+02    1.51176e+02    1.50680e+02    1.50684e+02    1.50734e+02    1.50479e+02    1.50099e+02    1.48758e+02    1.47812e+02
-128 ||    1.51126e+02    2.00204e+02    2.00290e+02    1.94497e+02    1.87601e+02    1.84061e+02    1.88155e+02    1.93781e+02    1.98887e+02    2.01607e+02    2.01426e+02    2.00715e+02    1.99332e+02    1.99385e+02    1.98467e+02    1.98896e+02    1.98949e+02    1.97185e+02    1.92952e+02    1.84686e+02    1.76985e+02    1.75190e+02    1.76901e+02    1.75527e+02    1.73674e+02    1.75195e+02    1.76110e+02    1.80839e+02    1.88082e+02    1.86931e+02    1.74653e+02    1.65486e+02    1.65818e+02    1.65456e+02    1.67129e+02    1.67975e+02    1.67077e+02    1.64155e+02    1.59325e+02    1.53956e+02    1.51020e+02    1.50572e+02    1.50618e+02    1.50657e+02    1.50539e+02    1.50147e+02    1.48798e+02    1.47812e+02
-122 ||    1.51126e+02    1.99152e+02    2.00342e+02    1.94346e+02    1.86611e+02    1.83859e+02    1.87145e+02    1.93457e+02    1.98274e+02    2.01334e+02    2.01639e+02    2.00179e+02    1.98828e+02    1.98194e+02    1.96977e+02    1.96792e+02    1.96721e+02    1.97033e+02    1.96006e+02    1.90014e+02    1.82502e+02    1.79572e+02    1.79430e+02    1.73807e+02    1.71998e+02    1.76660e+02    1.77293e+02    1.70126e+02    1.68177e+02    1.65772e+02    1.64346e+02    1.62382e+02    1.58539e+02    1.61555e+02    1.70055e+02    1.74217e+02    1.70943e+02    1.64561e+02    1.58455e+02    1.53604e+02    1.50882e+02    1.50422e+02    1.50490e+02    1.50591e+02    1.50482e+02    1.50143e+02    1.48818e+02    1.47812e+02
-117 ||    1.51126e+02    1.99171e+02    2.00497e+02    1.94198e+02    1.86152e+02    1.84040e+02    1.87579e+02    1.92830e+02    1.96950e+02    2.00723e+02    2.01211e+02    1.99798e+02    1.97597e+02    1.96260e+02    1.95394e+02    1.95332e+02    1.94857e+02    1.93496e+02    1.89983e+02    1.82017e+02    1.77418e+02    1.78395e+02    1.74286e+02    1.74788e+02    1.77156e+02    1.72207e+02    1.69400e+02    1.67726e+02    1.66918e+02    1.65101e+02    1.63381e+02    1.59863e+02    1.58027e+02    1.66355e+02    1.69576e+02    1.74292e+02    1.73014e+02    1.64697e+02    1.57803e+02    1.53292e+02    1.50795e+02    1.50291e+02    1.50424e+02    1.50542e+02    1.50484e+02    1.50000e+02    1.48699e+02    1.47812e+02
-111 ||    1.51126e+02    1.97563e+02    2.00219e+02    1.94374e+02    1.85750e+02    1.84107e+02    1.87266e+02    1.93344e+02    1.96951e+02    1.99732e+02    2.00228e+02    1.99803e+02    1.97577e+02    1.97257e+02    1.98039e+02    1.97587e+02    1.95976e+02    1.93903e+02    1.90532e+02    1.82652e+02    1.74793e+02    1.71220e+02    1.68328e+02    1.75351e+02    1.84432e+02    1.80053e+02    1.78694e+02    1.71242e+02    1.66208e+02    1.65381e+02    1.64895e+02    1.62378e+02    1.58995e+02    1.62513e+02    1.67061e+02    1.70942e+02    1.70820e+02    1.63576e+02    1.57388e+02    1.52970e+02    1.50639e+02    1.50172e+02    1.50326e+02    1.50496e+02    1.50510e+02    1.49835e+02    1.48577e+02    1.47812e+02
-105 ||    1.51126e+02    1.95668e+02    1.99885e+02    1.94704e+02    1.85769e+02    1.84200e+02    1.87627e+02    1.93906e+02    1.96983e+02    1.98541e+02    1.99062e+02    2.00010e+02    2.00604e+02    1.98970e+02    1.97654e+02    1.96882e+02    1.95904e+02    1.94846e+02    1.92592e+02    1.86695e+02    1.79310e+02    1.73467e+02    1.66960e+02    1.63531e+02    1.63887e+02    1.74629e+02    1.91169e+02    1.84484e+02    1.70691e+02    1.62141e+02    1.62418e+02    1.59169e+02    1.57654e+02    1.63405e+02    1.68581e+02    1.70556e+02    1.67371e+02    1.62181e+02    1.57174e+02    1.52591e+02    1.50517e+02    1.50142e+02    1.50253e+02    1.50470e+02    1.50516e+02    1.49712e+02    1.48483e+02    1.47812e+02
-100 ||    1.51126e+02    1.93616e+02    1.99744e+02    1.94531e+02    1.86204e+02    1.84381e+02    1.87325e+02    1.93223e+02    1.96771e+02    1.97860e+02    1.98101e+02    1.98051e+02    1.98046e+02    1.98823e+02    1.97278e+02    1.97563e+02    1.97333e+02    1.98805e+02    1.96792e+02    1.91853e+02    1.82326e+02    1.70292e+02    1.67464e+02    1.66650e+02    1.62940e+02    1.64540e+02    1.74869e+02    1.77483e+02    1.70842e+02    1.63801e+02    1.61146e+02    1.57876e+02    1.55398e+02    1.58978e+02    1.62676e+02    1.65942e+02    1.63197e+02    1.60259e+02    1.56727e+02    1.52271e+02    1.50420e+02    1.50138e+02    1.50291e+02    1.50491e+02    1.50529e+02    1.49634e+02    1.48417e+02    1.47812e+02
-094 ||    1.51126e+02    1.91675e+02    2.01091e+02    1.95321e+02    1.87682e+02    1.84850e+02    1.88037e+02    1.92788e+02    1.95735e+02    1.96989e+02    1.97509e+02    1.97249e+02    1.95664e+02    1.95838e+02    1.93191e+02    1.96358e+02    1.99548e+02    2.02470e+02    2.01001e+02    1.96383e+02    1.91371e+02    1.83738e+02    1.76646e+02    1.71190e+02    1.65832e+02    1.65529e+02    1.66741e+02    1.66546e+02    1.63648e+02    1.62352e+02    1.64411e+02    1.60581e+02    1.55075e+02    1.53021e+02    1.54944e+02    1.59575e+02    1.61580e+02    1.59317e+02    1.56532e+02    1.52539e+02    1.50548e+02    1.50233e+02    1.50400e+02    1.50538e+02    1.50529e+02    1.49684e+02    1.48433e+02    1.47812e+02
-088 ||    1.51126e+02    1.86927e+02    2.01233e+02    1.95829e+02    1.88810e+02    1.86014e+02    1.88570e+02    1.92416e+02    1.95447e+02    1.97683e+02    1.97994e+02    1.98086e+02    1.96852e+02    1.96932e+02    1.95035e+02    1.97759e+02    2.00763e+02    2.03450e+02    2.02531e+02    1.98509e+02    1.94280e+02    1.90680e+02    1.85227e+02    1.75791e+02    1.69632e+02    1.66720e+02    1.66247e+02    1.66276e+02    1.63464e+02    1.61671e+02    1.61120e+02    1.56932e+02    1.53998e+02    1.52354e+02    1.55554e+02    1.60588e+02    1.61777e+02    1.60198e+02    1.57242e+02    1.53040e+02    1.50748e+02    1.50391e+02    1.50521e+02    1.50591e+02    1.50540e+02    1.49779e+02    1.48424e+02    1.47812e+02
-082 ||    1.51126e+02    1.77459e+02    2.01108e+02    1.98049e+02    1.91632e+02    1.89489e+02    1.90421e+02    1.92908e+02    1.95796e+02    1.98711e+02    1.98457e+02    1.99103e+02    1.98109e+02    1.97710e+02    1.95943e+02    1.98048e+02    2.00791e+02    2.02968e+02    2.01928e+02    1.98211e+02    1.95562e+02    1.95127e+02    1.91666e+02    1.84263e+02    1.76312e+02    1.69467e+02    1.66674e+02    1.65113e+02    1.61779e+02    1.59346e+02    1.59337e+02    1.55664e+02    1.52912e+02    1.51245e+02    1.54359e+02    1.60956e+02    1.63988e+02    1.61818e+02    1.55901e+02    1.52748e+02    1.50938e+02    1.50595e+02    1.50673e+02    1.50638e+02    1.50576e+02    1.49795e+02    1.48432e+02    1.47812e+02
